,nfl_id,esb_id,gsis_id,full_name,last_name,dob,pfr_id,first_name,height,weight,college,draft_year,draft_position,combine_forty,combine_bench_reps,combine_broad_jump,combine_shuttle,combine_cone,combine_vertical
3589,2505535,GAR479924,00-0022023,Kevin Garrett,Garrett,1980-07-29,GarrKe20,Kevin,70.0,194.0,SMU,2003.0,172.0,4.32,,129.0,3.96,6.9,35.0
3590,2505519,GRO026553,00-0022007,DeJuan Groce,Groce,1980-02-17,GrocDe20,DeJuan,70.0,192.0,Nebraska,2003.0,107.0,4.49,18.0,118.0,4.0,6.82,36.0
3591,2505379,HAR344598,00-0021750,Arlen Harris,Harris,1980-04-22,HarrAr00,Arlen,70.0,212.0,Virginia,,,,,,,,
3592,2505655,KEN437436,00-0022155,Jimmy Kennedy,Kennedy,1979-11-15,KennJi21,Jimmy,76.0,320.0,Penn St.,2003.0,12.0,5.2,,,,,
3593,2505327,LOY566472,00-0021608,Jeremy Loyd,Loyd,1980-07-30,LoydJe20,Jeremy,74.0,235.0,Iowa St.,,,4.64,17.0,114.0,4.15,6.9,34.0
3594,2505527,CUR170975,00-0022015,Dan Curley,Curley,1978-09-25,CurlDa20,Dan,76.0,254.0,East. Washington,2003.0,148.0,4.63,17.0,118.0,4.53,7.47,35.5
3595,2505513,CUR672706,00-0022001,Kevin Curtis,Curtis,1978-07-17,CurtKe00,Kevin,72.0,186.0,Utah St.,2003.0,74.0,4.42,,122.0,3.99,6.76,36.0
3596,2505406,FAR362866,00-0021822,Kirk Farmer,Farmer,1979-08-27,,,,,,,,,,,,,
3597,2505481,TER069214,00-0021966,Scott Tercero,Tercero,1981-10-28,TercSc20,Scott,76.0,303.0,California,2003.0,184.0,5.23,25.0,103.0,4.51,7.81,28.5
3598,2505557,TIN225467,00-0022050,Pisa Tinoisamoa,Tinoisamoa,1981-07-15,TinoPi20,Pisa,73.0,230.0,Hawaii,2003.0,43.0,4.65,19.0,111.0,4.07,6.97,34.5
3599,2505534,WAL822683,00-0022022,Shane Walton,Walton,1979-10-09,WaltSh20,Shane,71.0,195.0,Notre Dame,2003.0,170.0,4.67,11.0,109.0,4.29,7.05,31.0
3600,2505496,MCD549659,00-0021981,Shaun McDonald,McDonald,1981-06-30,McDoSh00,Shaun,70.0,183.0,Arizona St.,2003.0,106.0,4.43,,,,,
3601,2505546,NEA090870,00-0022036,Spencer Nead,Nead,1977-11-03,NeadSp00,Spencer,76.0,259.0,BYU,2003.0,234.0,4.86,19.0,102.0,4.34,7.37,28.5
3602,2505246,REY333749,00-0021431,Joffrey Reynolds,Reynolds,1979-11-26,ReynJo20,Joffrey,70.0,221.0,Houston,,,,,,,,
3603,2505299,GAT194627,00-0021547,Antonio Gates,Gates,1980-06-18,GateAn00,Antonio,76.0,255.0,Kent St.,,,,,,,,
3604,2505300,HAN124303,00-0021548,Omari Hand,Hand,1980-07-03,HandOm20,Omari,76.0,265.0,Tennessee,,,4.85,34.0,,,,
3605,2505301,HAR343702,00-0021549,Antoineo Harris,Harris,1979-07-17,,,,,,,,,,,,,
3606,2505591,KIE151180,00-0022088,Terrence Kiel,Kiel,1980-11-24,KielTe20,Terrence,71.0,207.0,Texas A&M,2003.0,62.0,4.46,16.0,127.0,3.96,6.88,38.0
3607,2505292,BOG489448,00-0021536,Phil Bogle,Bogle,1979-09-27,BoglPh20,Phil,74.0,332.0,New Haven,,,,,,,,
3608,2505293,BRE170918,00-0021538,Kevin Breedlove,Breedlove,1980-06-25,BreeKe20,Kevin,75.0,315.0,Georgia,,,,,,,,
3609,2505295,CES263361,00-0021542,Jacques Cesaire,Cesaire,1980-08-30,CesaJa20,Jacques,74.0,295.0,Southern Connecticut St.,,,,,,,,
3610,2505296,COO754127,00-0021544,Stephen Cooper,Cooper,1979-06-19,CoopSt20,Stephen,73.0,235.0,Maine,,,,,,,,
3611,2505503,DAV729495,00-0021991,Sammy Davis,Davis,1980-04-08,DaviSa21,Sammy,72.0,190.0,Texas A&M,2003.0,30.0,4.42,19.0,131.0,,7.01,40.0
3612,2505298,DIE355962,00-0021546,Kris Dielman,Dielman,1981-02-03,DielKr20,Kris,76.0,320.0,Indiana,,,,,,,,
3613,2505506,FLO150404,00-0021994,Drayton Florence,Florence,1980-12-19,FlorDr20,Drayton,72.0,200.0,Tenn-Chattanooga,2003.0,46.0,4.39,18.0,124.0,,,35.0
3614,2505486,VAN282074,00-0021971,Courtney Van Buren,Van Buren,1980-02-22,VanBCo20,Courtney,78.0,350.0,Ark-Pine Bluff,2003.0,80.0,,,,,,
3615,2505521,WIL062196,00-0022009,Matt Wilhelm,Wilhelm,1981-02-02,WilhMa20,Matt,76.0,245.0,Ohio St.,2003.0,112.0,4.8,,,,,
3616,2505309,MAT709616,00-0021565,Grant Mattos,Mattos,1981-03-12,MattGr20,Grant,74.0,220.0,USC,,,,,,,,
3617,2505537,MIL628031,00-0022025,Hanik Milligan,Milligan,1979-11-03,MillHa99,Hanik,74.0,200.0,Houston,2003.0,188.0,4.52,9.0,130.0,4.18,7.11,36.5
3618,2505310,OSG474619,00-0021570,Kassim Osgood,Osgood,1980-05-20,OsgoKa00,Kassim,77.0,220.0,San Diego St.,,,4.68,,122.0,4.44,7.19,31.0
3619,2505457,PIN751796,00-0021936,Andrew Pinnock,Pinnock,1980-03-12,PinnAn00,Andrew,70.0,250.0,South Carolina,2003.0,229.0,4.62,22.0,,,,
3620,2505529,SCI453647,00-0022017,Mike Scifres,Scifres,1980-10-08,ScifMi20,Mike,74.0,215.0,West. Illinois,2003.0,149.0,4.91,,,,,
3621,2505605,GAB606060,00-0022102,Doug Gabriel,Gabriel,1980-08-27,GabrDo00,Doug,75.0,215.0,Central Florida,2003.0,167.0,4.52,,116.0,4.16,7.05,35.5
3622,2505311,GBA319550,00-0021574,Akbar Gbaja-Biamila,Gbaja-Biamila,1979-05-06,GbajAk20,Akbar,77.0,270.0,San Diego St.,,,,,,,,
3623,2505580,ASO415291,00-0022077,Nnamdi Asomugha,Asomugha,1981-07-06,AsomNn20,Nnamdi,74.0,210.0,California,2003.0,31.0,4.45,16.0,124.0,,,37.5
3624,2505554,BRA783841,00-0022047,Tyler Brayton,Brayton,1979-11-20,BrayTy20,Tyler,78.0,280.0,Colorado,2003.0,32.0,4.73,25.0,116.0,4.31,7.14,34.0
3625,2505558,JOH679372,00-0022051,Teyo Johnson,Johnson,1981-11-29,JohnTe00,Teyo,77.0,260.0,Stanford,2003.0,63.0,4.61,,,,,33.5
3626,2505596,FAR068315,00-0022093,Justin Fargas,Fargas,1980-01-25,FargJu00,Justin,73.0,220.0,Michigan,2003.0,96.0,4.35,27.0,137.0,,,
3627,2504864,STO419512,00-0020770,John Stone,Stone,1979-07-07,StonJo00,John,71.0,180.0,Wake Forest,,,,,,,,
3628,2505593,WIL514940,00-0022090,Sam Williams,Williams,1980-07-28,WillSa22,Sam,77.0,260.0,Fresno St.,2003.0,83.0,,,,,,
3629,2505602,PIE649410,00-0022099,Shurron Pierson,Pierson,1982-05-31,PierSh20,Shurron,74.0,250.0,South Florida,2003.0,129.0,4.63,,128.0,,,39.0
3630,2504333,SAI654881,00-0019739,Blaine Saipaia,Saipaia,1978-08-25,SaipBl20,Blaine,75.0,315.0,Colorado St.,,,5.35,,,,,
3631,2505396,GRI646503,00-0021791,Otis Grigsby,Grigsby,1980-11-19,GrigOt99,Otis,75.0,262.0,Kentucky,,,,,,,,
3632,2499480,AYA436705,00-0000551,Brendon Ayanbadejo,Ayanbadejo,1976-09-06,AyanBr99,Brendon,73.0,225.0,UCLA,,,,,,,,
3633,2505440,JEN171951,00-0021913,Corey Jenkins,Jenkins,1976-08-25,JenkCo20,Corey,73.0,220.0,South Carolina,2003.0,181.0,,,,,,
3634,2505451,LEE170180,00-0021929,Donald Lee,Lee,1980-08-31,LeexDo00,Donald,76.0,248.0,Mississippi St.,2003.0,156.0,4.82,26.0,120.0,4.42,7.42,39.0
3635,2505269,BRO738599,00-0021490,Tony Brown,Brown,1980-09-29,BrowTo25,Tony,74.0,283.0,Memphis,,,,,,,,
3636,2505152,SIM299913,00-0021283,Sam Simmons,Simmons,1979-11-25,SimmSa20,Sam,69.0,200.0,Northwestern,2002.0,170.0,,,,,,
3637,2505633,SMI782502,00-0022131,Wade Smith,Smith,1981-04-26,SmitWa21,Wade,76.0,295.0,Memphis,2003.0,78.0,5.14,24.0,114.0,4.75,7.62,32.5
3638,2505650,TOL805412,00-0022148,J.R. Tolver,Tolver,1980-01-13,,,,,,,,,,,,,
3639,2505636,WHI679369,00-0022134,Taylor Whitley,Whitley,1980-02-21,WhitTa21,Taylor,76.0,318.0,Texas A&M,2003.0,87.0,5.18,28.0,106.0,4.58,7.95,30.0
3640,2505574,WIL209610,00-0022068,Davern Williams,Williams,1983-02-13,WillDa22,Davern,75.0,300.0,Auburn,2003.0,248.0,,,,,,
3641,2503704,WIL415587,00-0017863,Lamanzer Williams,Williams,1974-11-17,,,,,,,,,,,,,
3642,2505399,YAT391291,00-0021798,Billy Yates,Yates,1980-04-15,YateBi20,Billy,74.0,305.0,Texas A&M,,,,,,,,
3643,2505675,MOO275398,00-0022179,Eddie Moore,Moore,1980-07-05,MoorEd20,Eddie,72.0,230.0,Tennessee,2003.0,49.0,4.71,,,,,
3644,2504997,NEW682575,00-0021102,Kendall Newson,Newson,1980-03-05,NewsKe00,Kendall,73.0,197.0,Middle Tenn. St.,2002.0,222.0,4.69,,117.0,4.27,6.87,33.5
3645,2505234,ROU149616,00-0021396,Alphonso Roundtree,Roundtree,1977-07-07,,,,,,,,,,,,,
3646,2505584,HEN060332,00-0022081,E.J. Henderson,Henderson,1980-08-03,HendE.20,E.J.,73.0,245.0,Maryland,2003.0,40.0,4.8,20.0,,,,
3647,2505550,ANG622937,00-0022041,Richard Angulo,Angulo,1980-08-13,AnguRi00,Richard,80.0,260.0,West. New Mexico,2003.0,254.0,,,,,,
3648,2505542,HOW804604,00-0022032,Keenan Howry,Howry,1981-06-17,HowrKe00,Keenan,70.0,178.0,Oregon,2003.0,221.0,4.56,,114.0,4.28,7.34,31.5
3649,2505335,BER777701,00-0021636,Sean Berton,Berton,1979-10-31,BertSe00,Sean,76.0,272.0,West Virginia,,,5.02,,107.0,4.35,7.18,31.0
3650,2505608,JOH219172,00-0022105,Eddie Johnson,Johnson,1981-03-02,JohnEd22,Eddie,75.0,236.0,Idaho St.,2003.0,180.0,5.17,,,,,
3651,2505359,JON714620,00-0021685,Rushen Jones,Jones,1980-04-04,JoneRu20,Rushen,70.0,194.0,Vanderbilt,,,,,,,,
3652,2505337,LYN241674,00-0021638,James Lynch,Lynch,1982-06-17,LyncJa20,James,71.0,276.0,Maryland,,,,,,,,
3653,2505511,BUR338629,00-0021999,Nate Burleson,Burleson,1981-08-19,BurlNa00,Nate,72.0,198.0,Nevada,2003.0,71.0,4.51,,126.0,4.16,6.96,42.5
3654,2504975,ELL159727,00-0021080,Aaron Elling,Elling,1978-05-31,,,,,,,,,,,,,
3655,2505411,FAR415288,00-0021833,Steve Farmer,Farmer,1980-02-24,,,,,,,,,,,,,
3656,2505640,SMI553706,00-0022138,Onterrio Smith,Smith,1980-12-08,SmitOn00,Onterrio,70.0,214.0,Tennessee,2003.0,105.0,4.48,19.0,,,,
3657,2505576,WIL407346,00-0022073,Kevin Williams,Williams,1980-08-16,WillKe98,Kevin,77.0,311.0,Oklahoma St.,2003.0,9.0,4.81,23.0,112.0,5.04,7.66,30.0
3658,2504818,YAT409836,00-0020647,Max Yates,Yates,1979-10-30,YateMa20,Max,74.0,228.0,Marshall,,,,,,,,
3659,2505477,NAT612435,00-0021961,Michael Nattiel,Nattiel,1980-11-08,NattMi20,Mike,72.0,227.0,Florida,2003.0,190.0,,,,,,
3660,2505172,NED056662,00-0021305,Larry Ned,Ned,1978-08-23,NedxLa00,Larry,71.0,217.0,San Diego St.,2002.0,197.0,4.62,15.0,120.0,,7.12,34.5
3661,2505306,NEL636777,00-0021558,Rhett Nelson,Nelson,1980-02-16,NelsRh20,Rhett,72.0,200.0,Colorado St.,,,,,,,,
3662,2505360,GES693068,00-0021689,Chas Gessner,Gessner,1981-08-17,GessCh00,Chas,77.0,215.0,Brown,,,,,,,,
3663,2505539,KIN687095,00-0022027,Kliff Kingsbury,Kingsbury,1979-08-09,KingKl00,Kliff,75.0,220.0,Texas Tech,2003.0,201.0,4.77,,101.0,4.1,6.92,30.0
3664,2505471,KLE127180,00-0021955,Dan Klecko,Klecko,1981-01-12,KlecDa20,Dan,71.0,275.0,Temple,2003.0,117.0,4.94,26.0,111.0,4.43,7.52,33.5
3665,2505531,KOP661089,00-0022019,Dan Koppen,Koppen,1979-09-12,KoppDa20,Dan,74.0,300.0,Boston Col.,2003.0,164.0,5.43,27.0,101.0,4.56,8.26,28.5
3666,2505547,BAN815644,00-0022038,Tully Banta-Cain,Banta-Cain,1980-08-28,BantTu20,Tully,74.0,250.0,California,2003.0,239.0,4.79,25.0,,,,
3667,2505505,JOH068969,00-0021993,Bethel Johnson,Johnson,1979-02-11,JohnBe00,Bethel,71.0,200.0,Texas A&M,2003.0,45.0,4.38,,127.0,,,38.5
3668,2504527,CLA120712,00-0020229,Mike Clare,Clare,1979-01-09,,,,,,,,,,,,,
3669,2505362,STR358963,00-0021700,Dan Stricker,Stricker,1979-09-25,,,,,,,,,,,,,
3670,2505501,WAR718852,00-0021989,Ty Warren,Warren,1981-02-06,WarrTy20,Ty,77.0,300.0,Texas A&M,2003.0,13.0,5.1,27.0,,,,
3671,2505504,WIL686587,00-0021992,Eugene Wilson,Wilson,1980-08-17,WilsEu20,Eugene,70.0,193.0,Illinois,2003.0,36.0,4.48,15.0,122.0,4.05,7.18,38.0
3672,2505361,MAY334156,00-0021695,Shawn Mayer,Mayer,1979-03-04,MayeSh20,Shawn,72.0,202.0,Penn St.,,,,,,,,
3673,2504452,MCC685162,00-0020044,Scott McCready,McCready,1977-02-01,,,,,,,,,,,,,
3674,2505421,MRU118654,00-0021875,Gene Mruczkowski,Mruczkowski,1980-06-06,MrucGe20,Gene,74.0,305.0,Purdue,,,5.19,28.0,,,,
3675,2505472,SAM616410,00-0021956,Asante Samuel,Samuel,1981-01-06,SamuAs20,Asante,70.0,185.0,Central Florida,2003.0,120.0,4.49,9.0,120.0,4.14,6.95,35.5
3676,2505613,GAR210284,00-0022111,Talman Gardner,Gardner,1980-03-10,GardTa00,Talman,73.0,205.0,Florida St.,2003.0,231.0,4.44,,116.0,4.43,7.54,34.5
3677,2505635,GRA520257,00-0022133,Cie Grant,Grant,1979-11-27,GranCi20,Cie,72.0,228.0,Ohio St.,2003.0,86.0,4.68,,,,,
3678,2505367,HIL823144,00-0021712,Zach Hilton,Hilton,1980-07-02,HiltZa00,Zachary,80.0,265.0,North Carolina,,,4.83,24.0,112.0,4.33,7.26,35.0
3679,2505365,ALL534537,00-0021709,Kenderick Allen,Allen,1978-09-14,AlleKe20,Kenderick,77.0,328.0,LSU,,,,,,,,
3680,2505597,HOL154433,00-0022094,Montrae Holland,Holland,1980-05-21,HollMo20,Montrae,74.0,340.0,Florida St.,2003.0,102.0,5.3,30.0,,5.13,8.46,
3681,2505366,FRE054669,00-0021711,Spencer Frederick,Frederick,1979-04-28,,,,,,,,,,,,,
3682,2505368,SET484848,00-0021717,Chad Setterstrom,Setterstrom,1980-06-13,,,,,,,,,,,,,
3683,2505581,STI503973,00-0022078,Jonathan Stinchcomb,Stinchcomb,1979-08-27,StinJo20,Jon,77.0,315.0,Georgia,2003.0,37.0,4.99,32.0,115.0,4.62,7.83,35.0
3684,2505659,SUL557009,00-0022160,Johnathan Sullivan,Sullivan,1981-01-21,SullJo23,Johnathan,75.0,315.0,Georgia,2003.0,6.0,5.1,,,,,
3685,2504919,WAG656347,00-0020900,Terence Wagner,Wagner,1979-05-26,,,,,,,,,,,,,
3686,2505431,WIL438420,00-0021898,Melvin Williams,Williams,1979-02-02,WillMe20,Melvin,74.0,269.0,Kansas St.,2003.0,155.0,,,,,,
3687,2505671,JOS310563,00-0022173,William Joseph,Joseph,1979-09-03,JoseWi20,William,77.0,310.0,Miami (FL),2003.0,25.0,5.18,29.0,,,,
3688,2505482,LUC514167,00-0021967,Wayne Lucier,Lucier,1979-12-05,LuciWa20,Wayne,75.0,300.0,Northwestern,2003.0,249.0,5.28,,,,,
3689,2504914,CAS257982,00-0020882,Ataveus Cash,Cash,1979-05-02,,,,,,,,,,,,,
3690,2504900,CRU261947,00-0020844,Pat Crummey,Crummey,1980-08-01,,,,,,,,,,,,,
3691,2505445,DAC169891,00-0021918,Carson Dach,Dach,1980-09-20,DachCa20,Carson,73.0,253.0,East. Michigan,,,,,,,,
3692,2505447,DIE145930,00-0021922,David Diehl,Diehl,1980-09-15,DiehDa21,David,77.0,304.0,Illinois,2003.0,160.0,5.26,22.0,96.0,4.97,8.1,28.0
3693,2505561,SHI025168,00-0022054,Visanthe Shiancoe,Shiancoe,1980-06-18,ShiaVi00,Visanthe,76.0,250.0,Morgan St.,2003.0,91.0,4.65,28.0,120.0,4.31,7.09,39.5
3694,2505450,TYR159366,00-0021927,David Tyree,Tyree,1980-01-03,TyreDa00,David,72.0,206.0,Syracuse,2003.0,211.0,,,,,,
3695,2505492,UME444955,00-0021977,Osi Umenyiora,Umenyiora,1981-11-16,UmenOs99,Osi,75.0,255.0,Troy,2003.0,56.0,,,,,,
3696,2505461,WAL155727,00-0021943,Frank Walker,Walker,1981-08-06,WalkFr20,Frank,71.0,196.0,Tuskegee,2003.0,207.0,,,,,,
3697,2505448,PON422041,00-0021923,Willie Ponder,Ponder,1980-02-14,PondWi00,Willie,72.0,205.0,Tulsa,2003.0,199.0,,,,,,
3698,2505286,ROE343212,00-0021521,Jeff Roehl,Roehl,1980-05-18,RoehJe20,Jeff,76.0,300.0,Notre Dame,,,,,,,,
3699,2505264,SAF401791,00-0021475,Mike Saffer,Saffer,1979-04-25,,,,,,,,,,,,,
3700,2505304,HAM259940,00-0021556,Lawrence Hamilton,Hamilton,1980-08-31,HamiLa20,Lawrence,75.0,204.0,S.F. Austin,,,,,,,,
3701,2505508,HOB758772,00-0021996,Victor Hobson,Hobson,1980-02-03,HobsVi20,Victor,72.0,252.0,Michigan,2003.0,53.0,4.86,29.0,117.0,4.33,7.26,33.0
3702,2505515,ASK283611,00-0022003,B.J. Askew,Askew,1980-08-19,AskeB.00,B.J.,75.0,233.0,Michigan,2003.0,85.0,4.6,,,,,
3703,2505369,BLA357234,00-0021720,Marquel Blackwell,Blackwell,1979-07-29,,,,,,,,,,,,,
3704,2505538,BOL549216,00-0022026,Brooks Bollinger,Bollinger,1979-11-15,BollBr00,Brooks,72.0,205.0,Wisconsin,2003.0,200.0,,,,,,
3705,2505370,BRO559840,00-0021723,Mark Brown,Brown,1980-05-19,BrowMa22,Mark,72.0,238.0,Auburn,,,4.82,,121.0,4.21,7.37,37.5
3706,2505528,WAL696778,00-0022016,Matt Walters,Walters,1979-08-22,WaltMa20,Matt,77.0,272.0,Miami (FL),2003.0,150.0,4.9,30.0,,,,
3707,2505570,YOU171209,00-0022063,David Young,Young,1979-05-17,YounDa20,David,73.0,209.0,Georgia Southern,2003.0,179.0,,,,,,
3708,2505490,YOV083057,00-0021975,Dave Yovanovits,Yovanovits,1981-03-06,YovaDa20,Dave,75.0,294.0,Temple,2003.0,237.0,,,,,,
3709,2504939,MOO197536,00-0020969,Brandon Moore,Moore,1980-06-03,MoorBr20,Brandon,75.0,305.0,Illinois,,,5.26,32.0,96.0,4.64,7.84,25.5
3710,2505525,NIM415291,00-0022013,Lance Nimmo,Nimmo,1979-09-13,,,,,,,,,,,,,
3711,2505470,PAG486348,00-0021954,Derek Pagel,Pagel,1979-10-24,PageDe20,Derek,73.0,206.0,Iowa,2003.0,140.0,4.57,25.0,115.0,4.08,6.87,35.5
3712,2504917,REE641877,00-0020893,Jonathan Reese,Reese,1980-04-15,,,,,,,,,,,,,
3713,2505500,ROB305071,00-0021988,Dewayne Robertson,Robertson,1981-10-16,RobeDe20,Dewayne,73.0,317.0,Kentucky,2003.0,4.0,5.15,,,,,
3714,2505429,GRE249452,00-0021896,Jamaal Green,Green,1980-06-05,GreeJa20,Jamaal,74.0,272.0,Miami (FL),2003.0,131.0,4.78,27.0,119.0,,,35.5
3715,2504794,HAR660510,00-0020571,Clinton Hart,Hart,1977-07-20,HartCl20,Clinton,72.0,208.0,Central Florida CC,,,,,,,,
3716,2505275,HOO217532,00-0021503,Roderick Hood,Hood,1981-10-03,HoodRo20,Roderick,71.0,201.0,Auburn,,,,,,,,
3717,2505276,JAC220057,00-0021504,Jamaal Jackson,Jackson,1980-05-08,JackJa21,Jamaal,76.0,325.0,Delaware St.,,,,,,,,
3718,2505278,LAV510826,00-0021506,Damian Lavergne,Lavergne,1980-04-22,,,,,,,,,,,,,
3719,2505435,LEJ428791,00-0021903,Norman LeJeune,LeJeune,1980-05-10,LeJeNo20,Norman,72.0,200.0,LSU,2003.0,244.0,4.65,11.0,115.0,4.21,7.42,33.5
3720,2505279,LEW333082,00-0021508,Greg Lewis,Lewis,1980-02-12,LewiGr01,Greg,72.0,185.0,Illinois,,,,,,,,
3721,2505489,BRI127961,00-0021974,Jeremy Bridges,Bridges,1980-04-19,BridJe20,Jeremy,77.0,318.0,Southern Miss,2003.0,185.0,5.38,25.0,96.0,4.77,8.12,28.5
3722,2505277,JOH637481,00-0021505,Ron Johnson,Johnson,1979-10-23,JohnRo21,Ron,77.0,260.0,Shippensburg,,,,,,,,
3723,2505280,MAH283135,00-0021509,Reno Mahe,Mahe,1980-06-03,MaheRe00,Reno,70.0,212.0,BYU,,,4.68,,109.0,4.23,7.27,32.0
3724,2504923,BRU813906,00-0020916,Daryon Brutley,Brutley,1979-05-31,BrutDa20,Daryon,71.0,187.0,Southern Miss,,,,,,,,
3725,2504790,CHR359511,00-0020561,Kenny Christian,Christian,1978-07-11,,,,,,,,,,,,,
3726,2504878,DIC281013,00-0020798,Kori Dickerson,Dickerson,1978-12-06,DickKo20,Kori,76.0,235.0,USC,,,4.75,22.0,116.0,4.51,7.34,34.0
3727,2505273,EPH563610,00-0021499,Alonzo Ephraim,Ephraim,1981-11-08,EphrAl20,Alonzo,76.0,312.0,Alabama,,,,,,,,
3728,2505628,SMI423798,00-0022126,L.J. Smith,Smith,1980-05-13,SmitL.00,L.J.,75.0,258.0,Rutgers,2003.0,61.0,4.62,26.0,122.0,4.25,6.74,37.0
3729,2505219,WHI803485,00-0021374,Daryl Whittington,Whittington,1978-04-10,,,,,,,,,,,,,
3730,2503667,WIL148626,00-0017724,Bernard Williams,Williams,1972-07-18,,,,,,,,,,,,,
3731,2505662,MCD753956,00-0022163,Jerome McDougle,McDougle,1978-12-15,McDoJe20,Jerome,74.0,264.0,Pittsburg St.,2003.0,15.0,4.67,,117.0,4.58,7.28,34.0
3732,2505637,MCM750406,00-0022135,Billy McMullen,McMullen,1980-03-08,McMuBi00,Billy,76.0,210.0,Virginia,2003.0,95.0,4.61,,,,,
3733,2505281,MIK082019,00-0021512,Quintin Mikell,Mikell,1980-09-16,MikeQu20,Quintin,70.0,204.0,Boise St.,,,,,,,,
3734,2505282,RAY491598,00-0021514,Sam Rayburn,Rayburn,1980-10-20,RaybSa20,Sam,75.0,303.0,Tulsa,,,,,,,,
3735,2505589,JAC033855,00-0022086,Alonzo Jackson,Jackson,1980-09-15,JackAl23,Alonzo,76.0,262.0,Florida St.,2003.0,59.0,4.86,14.0,114.0,4.5,7.69,37.0
3736,2505247,BRO367149,00-0021434,Dante Brown,Brown,1980-07-28,BrowDa02,Dante,73.0,218.0,Memphis,,,,,,,,
3737,2505604,STP296636,00-0022101,Brian St. Pierre,St. Pierre,1979-11-28,St.PBr20,Brian,75.0,224.0,Boston Col.,2003.0,163.0,,,,,,
3738,2505372,STU808604,00-0021737,Russell Stuvaints,Stuvaints,1980-08-28,StuvRu20,Russell,72.0,210.0,Youngstown St.,,,,,,,,
3739,2505428,TAY288150,00-0021891,Ike Taylor,Taylor,1980-05-05,TaylIk20,Ike,74.0,195.0,Louisiana,2003.0,125.0,,,,,,
3740,2505607,TUC075412,00-0022104,B.J. Tucker,Tucker,1980-10-12,TuckB.20,B.J.,71.0,188.0,Wisconsin,2003.0,178.0,4.34,16.0,123.0,4.2,7.25,35.0
3741,2505621,POL041872,00-0022119,Troy Polamalu,Polamalu,1981-04-19,PolaTr99,Troy,70.0,207.0,USC,2003.0,16.0,4.4,,,,,
3742,2505250,RUM296636,00-0021446,Dan Rumishek,Rumishek,1980-06-06,,,,,,,,,,,,,
3743,2505339,HAL529687,00-0021644,Shane Hall,Hall,1980-12-18,,,,,,,,,,,,,
3744,2505556,HAM413954,00-0022049,Ken Hamlin,Hamlin,1981-01-20,HamlKe20,Ken,74.0,209.0,Arkansas,2003.0,42.0,4.61,16.0,117.0,3.92,6.8,33.0
3745,2505512,HUN817919,00-0022000,Wayne Hunter,Hunter,1981-07-02,HuntWa20,Wayne,77.0,318.0,Hawaii,2003.0,73.0,5.08,37.0,104.0,4.57,7.72,31.0
3746,2505565,BAT140733,00-0022058,Solomon Bates,Bates,1982-04-18,BateSo20,Solomon,73.0,243.0,Arizona St.,2003.0,135.0,4.89,19.0,112.0,4.34,7.23,30.0
3747,2505459,BRO502703,00-0021940,Josh Brown,Brown,1979-04-29,,,,,,,,,,,,,
3748,2505376,CAR686287,00-0021747,Kerry Carter,Carter,1980-12-19,CartKe01,Kerry,73.0,238.0,Stanford,,,4.61,20.0,118.0,4.39,7.29,36.0
3749,2505532,DAV237553,00-0022020,Chris Davis,Davis,1979-11-08,DaviCh24,Chris,71.0,235.0,Syracuse,2003.0,165.0,4.56,21.0,116.0,4.37,7.25,38.5
3750,2505553,TRU392219,00-0022046,Marcus Trufant,Trufant,1980-12-25,TrufMa20,Marcus,71.0,197.0,Washington St.,2003.0,11.0,4.38,11.0,127.0,4.32,6.87,39.0
3751,2505342,URB377536,00-0021647,Jerheme Urban,Urban,1980-11-26,UrbaJe00,Jerheme,75.0,212.0,Trinity (TX),,,,,,,,
3752,2505562,WAL501121,00-0022055,Seneca Wallace,Wallace,1980-08-06,WallSe00,Seneca,71.0,205.0,Iowa St.,2003.0,110.0,4.56,,127.0,4.14,6.98,38.0
3753,2505464,WAL505114,00-0021948,Taco Wallace,Wallace,1981-04-14,WallTa00,Taco,73.0,190.0,Kansas St.,2003.0,224.0,,,,,,
3754,2505340,WHI547477,00-0021645,Tracy White,White,1981-04-14,WhitTr20,Tracy,72.0,235.0,Howard,,,,,,,,
3755,2505341,WIL603873,00-0021646,Jason Willis,Willis,1980-07-26,WillJa29,Jason,73.0,196.0,Oregon,,,,,,,,
3756,2505480,MOO351817,00-0021965,Rashad Moore,Moore,1979-03-16,MoorRa21,Rashad,75.0,324.0,Tennessee,2003.0,183.0,5.1,,,,,
3757,2505201,PAT064660,00-0021338,Wes Pate,Pate,1979-03-24,,,,,,,,,,,,,
3758,2504827,PEN192835,00-0020669,Jon Pendergrass,Pendergrass,1978-10-07,,,,,,,,,,,,,
3759,2505578,HAR457462,00-0022075,Kwame Harris,Harris,1982-03-15,HarrKw20,Kwame,79.0,310.0,Stanford,2003.0,26.0,5.2,,107.0,4.65,7.98,35.5
3760,2505588,ADA106417,00-0022085,Anthony Adams,Adams,1980-06-18,AdamAn20,Anthony,72.0,310.0,Penn St.,2003.0,57.0,5.13,,109.0,4.59,7.68,30.5
3761,2504829,LAN167021,00-0020675,Michael Landry,Landry,1978-12-22,,,,,,,,,,,,,
3762,2504465,ISO264111,00-0020073,Jasen Isom,Isom,1977-01-07,IsomJa00,Jasen,72.0,243.0,Cincinnati,,,,,,,,
