,Unnamed: 0,Unnamed: 0.1,pfr_id,last_name,first_name,height,weight,dob,college,draft_year,draft_position,combine_forty,combine_bench_reps,combine_broad_jump,combine_shuttle,combine_cone,combine_vertical
2559,2584.0,2584.0,EvanCh00,Evans,Charles,73,240,1967-04-16,Clark (GA),1992.0,295.0,,,,,,
2560,2585.0,2585.0,EvanDa00,Evans,Darren,72,220,1988-11-09,Virginia Tech,,,4.56,26.0,111.0,4.46,6.96,35.0
2561,2586.0,2586.0,EvanDe20,Evans,Demetric,76,275,1979-09-03,Georgia,,,,,,,,
2562,2587.0,2587.0,EvanDe00,Evans,DeQuin,74,250,1987-05-17,,,,,,,,,
2563,2588.0,2588.0,EvanDo21,Evans,Doug,73,188,1970-05-13,Louisiana Tech,1993.0,141.0,,,,,,
2564,2589.0,2589.0,EvanFr21,Evans,Fred,76,305,1983-11-06,Texas St.,2006.0,212.0,,,,,,
2565,2590.0,2590.0,EvanHe00,Evans,Heath,72,250,1978-12-30,Auburn,2001.0,82.0,4.56,30.0,111.0,4.24,7.3,34.5
2566,2591.0,2591.0,EvanJa21,Evans,Jahri,76,318,1983-08-22,Bloomsburg,2006.0,108.0,5.25,20.0,95.0,4.8,7.97,27.0
2567,2592.0,2592.0,EvanJo01,Evans,Jordan,75,242,1995-01-27,Oklahoma,2017.0,193.0,,,,,,
2568,2593.0,2593.0,EvanJo23,Evans,Josh,75,280,1972-09-06,Ala-Birmingham,,,,,,,,
2569,2594.0,2594.0,EvanJo00,Evans,Josh,73,207,1991-06-05,Florida,2013.0,169.0,4.58,,123.0,4.1,6.64,34.5
2570,2595.0,2595.0,EvanJu00,Evans,Justin,72,199,1995-08-26,Texas A&M,2017.0,50.0,,14.0,,,,
2571,2596.0,2596.0,EvanLe00,Evans,Lee,70,209,1981-03-11,Wisconsin,2004.0,13.0,4.39,,120.0,,,34.5
2572,2597.0,2597.0,EvanLe20,Evans,Leomont,73,202,1974-07-12,Clemson,1996.0,138.0,,,,,,
2573,2598.0,2598.0,EvanMa00,Evans,Marwin,71,211,1993-04-10,Utah St.,,,,,,,,
2574,2599.0,2599.0,EvanMi00,Evans,Mike,77,231,1993-08-21,Texas A&M,2014.0,7.0,4.53,12.0,,4.26,7.08,37.0
2575,2600.0,2600.0,EvanRa00,Evans,Randall,72,190,1991-12-26,Kansas St.,2015.0,196.0,,,,,,
2576,2601.0,2601.0,EvanRa01,Evans,Rashaan,74,232,1995-11-08,Alabama,2018.0,22.0,,,116.0,4.36,6.95,30.0
2577,2602.0,2602.0,EvanSh00,Evans,Shaquelle,73,213,1991-03-07,UCLA,2014.0,115.0,4.51,13.0,122.0,4.21,7.07,34.5
2578,2603.0,2603.0,EvanTr20,Evans,Troy,75,238,1977-12-03,Cincinnati,,,,,,,,
2579,2604.0,2604.0,EverDe01,Everett,Deshazor,72,203,1992-02-22,Texas A&M,,,,,,,,
2580,2605.0,2605.0,EverGe00,Everett,Gerald,75,240,1994-06-25,South Alabama,2017.0,44.0,4.62,22.0,126.0,4.33,6.99,37.5
2581,2606.0,2606.0,EverKe00,Everett,Kevin,76,241,1982-02-05,Miami (FL),2005.0,86.0,4.72,,,,,
2582,2607.0,2607.0,EverTy20,Everett,Tyler,73,196,1983-11-04,Ohio St.,,,,,,,,
2583,2608.0,2608.0,EverSt20,Everitt,Steve,77,300,1970-08-21,Michigan,1993.0,14.0,,,,,,
2584,2609.0,2609.0,EwinBr00,Ewing,Bradie,72,239,1989-12-26,Wisconsin,2012.0,157.0,4.73,14.0,120.0,4.16,7.14,36.5
2585,2610.0,2610.0,ExumAn00,Exum,Antone,72,219,1991-02-27,Virginia Tech,2014.0,182.0,4.59,17.0,117.0,4.13,7.05,35.0
2586,2611.0,2611.0,EzekLi20,Ezekiel,Liam,72,249,1982-10-30,Northeastern,,,4.81,36.0,118.0,4.12,7.27,34.5
2587,2612.0,2612.0,FabiAn00,Fabiano,Anthony,76,303,1993-07-13,Harvard,,,,,,,,
2588,2613.0,2613.0,FabiJa20,Fabini,Jason,79,309,1974-08-25,Cincinnati,1998.0,111.0,,,,,,
2589,2614.0,2614.0,FabuTa00,Fabuluje,Tayo,79,353,1991-07-17,TCU,2015.0,183.0,5.55,,,4.77,,29.5
2590,2615.0,2615.0,FaciIs00,Faciane,Isame,77,290,1991-05-11,Florida International,,,,,,,,
2591,2616.0,2616.0,FackKy00,Fackrell,Kyler,77,245,1991-11-25,Utah St.,2016.0,88.0,4.72,15.0,121.0,,,34.5
2592,2617.0,2617.0,FacyBr00,Facyson,Brandon,74,197,1994-09-08,Virginia Tech,,,4.53,16.0,,,,
2593,2618.0,2618.0,FaggDe20,Faggins,Demarcus,70,178,1979-06-13,Kansas St.,2002.0,173.0,4.57,3.0,121.0,3.92,6.64,36.5
2594,2619.0,2619.0,FainJe20,Faine,Jeff,75,291,1981-04-06,Notre Dame,2003.0,21.0,5.18,,,,,
2595,2620.0,2620.0,FairCa20,Fair,Carl,73,219,1979-06-08,Ala-Birmingham,,,,,,,,
2596,2621.0,2621.0,FairTe20,Fair,Terry,69,185,1976-07-20,Tennessee,1998.0,20.0,,,,,,
2597,2622.0,2622.0,FairKa01,Fairbairn,Ka'imi,72,183,1994-01-29,UCLA,,,4.96,,,,,
2598,2623.0,2623.0,FairNi00,Fairley,Nick,77,291,1988-01-23,Auburn,2011.0,13.0,4.84,,113.0,4.56,7.14,31.0
2599,2624.0,2624.0,FaleDa00,Fales,David,74,210,1990-10-04,San Jose St.,2014.0,183.0,4.99,,103.0,4.5,7.55,28.0
2600,2625.0,2625.0,FalkLu00,Falk,Luke,76,215,1994-12-28,Washington St.,2018.0,199.0,,,103.0,,,26.5
2601,2626.0,2626.0,FanaPa20,Fanaika,Paul,78,333,1986-04-09,Arizona St.,2009.0,213.0,5.48,15.0,,,,
2602,2627.0,2627.0,FaneAl00,Faneca,Alan,77,316,1976-12-07,LSU,1998.0,26.0,,,,,,
2603,2628.0,2628.0,FaneJo20,Fanene,Jonathan,76,292,1982-03-19,Utah,2005.0,233.0,,,,,,
2604,2629.0,2629.0,FangHe00,Fangupo,Hebron,73,330,1985-07-19,BYU,,,,,,,,
2605,2630.0,2630.0,FannCh00,Fann,Chad,75,252,1970-06-07,Mississippi,,,,,,,,
2606,2631.0,2631.0,FannMa00,Fannin,Mario,71,224,1987-12-04,,,,4.37,21.0,115.0,4.21,6.99,37.5
2607,2632.0,2632.0,FanoJe00,Fanor,Jean,73,200,1989-06-17,Bethune-Cookman,,,,,,,,
2608,2633.0,2633.0,FantGe00,Fant,George,77,322,1992-07-19,Western Kentucky,,,,,,,,
2609,2634.0,2634.0,FantNo00,Fant,Noah,76,249,1997-11-20,Iowa,2019.0,20.0,4.5,20.0,127.0,4.22,6.81,39.5
2610,2635.0,2635.0,FargJu00,Fargas,Justin,73,220,1980-01-25,Michigan,2003.0,96.0,4.35,27.0,137.0,,,
2611,2636.0,2636.0,FarlMa00,Farley,Matthias,71,204,1992-07-15,Notre Dame,,,,,,,,
2612,2637.0,2637.0,FarmDa00,Farmer,Danny,75,217,1977-05-21,UCLA,2000.0,103.0,4.58,,,,,
2613,2638.0,2638.0,FarmGe02,Farmer,George,73,220,1993-07-04,USC,,,,,,,,
2614,2639.0,2639.0,FarmRo20,Farmer,Robert,71,217,1974-03-04,Notre Dame,,,,,,,,
2615,2640.0,2640.0,FarrDM20,Farr,D'Marco,73,276,1971-06-09,Washington,,,,,,,,
2616,2641.0,2641.0,FarrDi00,Farrell,Dillon,77,303,1990-09-07,New Mexico,,,,,,,,
2617,2642.0,2642.0,FarrJa99,Farrior,James,74,243,1975-01-06,Virginia,1997.0,8.0,,,,,,
2618,2643.0,2643.0,FarrJi00,Farris,Jimmy,72,200,1978-04-13,Montana,,,,,,,,
2619,2644.0,2644.0,FarrKr20,Farris,Kris,80,318,1977-03-27,UCLA,1999.0,74.0,,,,,,
2620,2645.0,2645.0,FarrKe02,Farrow,Kenneth,69,215,1993-03-07,Houston,,,,,,,,
2621,2646.0,2646.0,FarwHe20,Farwell,Heath,72,235,1981-12-31,San Diego St.,,,,,,,,
2622,2647.0,2647.0,FasaRa00,Fasani,Randy,75,234,1978-09-18,Stanford,2002.0,137.0,4.77,,106.0,3.87,6.75,31.5
2623,2648.0,2648.0,FasaAn00,Fasano,Anthony,76,258,1984-04-20,Notre Dame,2006.0,53.0,4.72,19.0,112.0,4.34,6.94,33.5
2624,2649.0,2649.0,FasoCi00,Fason,Ciatrick,72,215,1982-10-29,Florida,2005.0,112.0,4.58,,,,,
2625,2650.0,2650.0,FassGr20,Fassitt,Greg,71,186,1985-04-04,Grambling St.,,,,,,,,
2626,2651.0,2651.0,FataMa20,Fatafehi,Mario,74,300,1979-01-27,Kansas St.,2001.0,133.0,5.29,,,,,
2627,2652.0,2652.0,FatiT.00,Fatinikun,T.J.,74,250,1991-07-28,Toledo,,,,,,,,
2628,2653.0,2653.0,FatuFo00,Fatukasi,Folorunso,76,318,1995-03-04,Connecticut,2018.0,180.0,,,,,,
2629,2654.0,2654.0,FaulKe00,Faulk,Kevin,68,202,1976-06-05,LSU,1999.0,46.0,,,,,,
2630,2655.0,2655.0,FaulMa00,Faulk,Marshall,70,211,1973-02-26,San Diego St.,1994.0,2.0,,,,,,
2631,2656.0,2656.0,FaulTr20,Faulk,Trev,75,254,1981-08-06,LSU,,,4.9,,116.0,,,32.0
2632,2657.0,2657.0,FaurCh00,Fauria,Christian,76,250,1971-09-22,Colorado,1995.0,39.0,,,,,,
2633,2658.0,2658.0,FaurJo00,Fauria,Joseph,79,259,1990-01-16,UCLA,,,4.82,17.0,,,,
2634,2659.0,2659.0,FavoGr20,Favors,Greg,73,242,1974-09-30,Mississippi St.,1998.0,120.0,,,,,,
2635,2660.0,2660.0,FavrBr00,Favre,Brett,74,222,1969-10-10,Southern Miss,1991.0,33.0,,,,,,
2636,2661.0,2661.0,FaysJa00,Fayson,Jarred,72,215,1987-10-13,,,,,,,,,
2637,2662.0,2662.0,FazaJe00,Fazande,Jermaine,74,255,1975-01-14,Oklahoma,1999.0,60.0,,,,,,
2638,2663.0,2663.0,FeagJe20,Feagles,Jeff,73,215,1966-03-07,Miami (FL),,,,,,,,
2639,2664.0,2664.0,FedeTe00,Fede,Terrence,76,267,1991-11-19,Marist,2014.0,234.0,,,,,,
2640,2665.0,2665.0,FedeDa20,Federkeil,Daniel,78,290,1983-11-09,Calgary,,,,,,,,
2641,2666.0,2666.0,FeelA.00,Feeley,A.J.,75,220,1977-05-16,Oregon,2001.0,155.0,,,,,,
2642,2667.0,2667.0,FeenDa00,Feeney,Dan,76,310,1994-05-29,Indiana,2017.0,71.0,5.24,26.0,101.0,4.68,7.52,28.0
2643,2668.0,2668.0,FeigCu01,Feigt,Curtis,79,314,1990-11-23,West Virginia,,,,,,,,
2644,2669.0,2669.0,FeilMa00,Feiler,Matt,78,330,1992-07-07,Bloomsburg,,,5.37,36.0,103.0,4.86,8.13,26.5
2645,2670.0,2670.0,FeinRa20,Feinga,Ray,77,321,1986-05-08,BYU,,,5.32,30.0,,,,
2646,2671.0,2671.0,FejeCl00,Fejedelem,Clayton,72,205,1993-06-02,Illinois,2016.0,245.0,,,,,,
2647,2672.0,2672.0,FeldBo00,Felder,Bobby,73,200,1990-09-23,Nicholls St.,,,,,,,,
2648,2673.0,2673.0,FeliJo00,Feliciano,Jon,76,325,1992-02-10,Miami (FL),2015.0,128.0,5.33,,97.0,4.74,,26.5
2649,2674.0,2674.0,FellDa00,Fells,Daniel,76,260,1983-09-23,California-Davis,,,4.95,19.0,108.0,4.46,7.27,29.5
2650,2675.0,2675.0,FellDa01,Fells,Darren,79,270,1986-04-22,,,,,,,,,
2651,2676.0,2676.0,FeltJe00,Felton,Jerome,72,246,1986-07-03,Furman,2008.0,146.0,4.68,30.0,110.0,4.46,7.2,32.5
2652,2677.0,2677.0,FendJa00,Fenderson,James,69,200,1976-10-24,Hawaii,,,,,,,,
2653,2678.0,2678.0,FennCh00,Fenner,Chandler,73,189,1990-07-06,Holy Cross,,,,,,,,
2654,2679.0,2679.0,FentRa00,Fenton,Rashad,71,188,1997-02-17,South Carolina,2019.0,201.0,4.52,12.0,117.0,4.25,,34.0
2655,2680.0,2680.0,FereJa00,Ferentz,James,74,300,1989-06-05,Iowa,,,,,,,,
2656,2681.0,2681.0,FergDB20,Ferguson,D'Brickashaw,78,310,1983-12-10,Virginia,2006.0,4.0,5.08,,,,,
2657,2682.0,2682.0,FergEg00,Ferguson,Ego,75,315,1991-09-22,LSU,2014.0,51.0,4.98,24.0,,,,
2658,2683.0,2683.0,FergJa21,Ferguson,Jason,75,310,1974-11-28,Georgia,1997.0,229.0,,,,,,
2659,2684.0,2684.0,FergJa02,Ferguson,Jaylon,77,275,1995-12-14,,2019.0,85.0,,,,,,
2660,2685.0,2685.0,FergJo02,Ferguson,Josh,70,205,1993-05-23,Illinois,,,4.48,21.0,120.0,,,34.5
2661,2686.0,2686.0,FergNi20,Ferguson,Nick,71,201,1974-11-27,Morris Brown,,,,,,,,
2662,2687.0,2687.0,FergRe00,Ferguson,Reid,74,235,1994-03-24,LSU,,,,,,,,
2663,2688.0,2688.0,FergRo00,Ferguson,Robert,73,210,1979-12-17,Texas A&M,2001.0,41.0,4.48,,120.0,4.07,7.24,36.5
2664,2689.0,2689.0,FerrFr20,Ferrara,Frank,75,280,1975-12-07,Rhode Island,,,,,,,,
2665,2690.0,2690.0,FerrBi20,Ferrario,Bill,74,315,1978-09-22,Wisconsin,2001.0,105.0,5.3,17.0,,,,
2666,2691.0,2691.0,FerrCl00,Ferrell,Clelin,76,265,1997-05-17,Clemson,2019.0,4.0,,25.0,,4.4,7.26,
2667,2692.0,2692.0,FerrDi00,Ferri,Diamond,70,204,1981-08-06,Syracuse,,,4.59,20.0,111.0,4.14,7.15,35.5
2668,2693.0,2693.0,FialJo20,Fiala,John,74,237,1973-11-25,Washington,1997.0,166.0,,,,,,
2669,2694.0,2694.0,FiamTo00,Fiammetta,Tony,72,246,1986-08-22,Syracuse,2009.0,128.0,4.58,30.0,112.0,4.49,7.31,34.0
2670,2695.0,2695.0,FickSa00,Ficken,Sam,73,192,1992-12-14,Penn St.,,,5.06,,,,,
2671,2696.0,2696.0,FiedJa00,Fiedler,Jay,74,225,1971-12-29,Dartmouth,,,,,,,,
2672,2697.0,2697.0,FiedC.00,Fiedorowicz,C.J.,77,265,1991-10-22,Iowa,2014.0,65.0,4.76,25.0,116.0,4.26,7.1,31.5
2673,2698.0,2698.0,FielAa20,Fields,Aaron,76,243,1976-01-09,Savannah St.,,,4.76,22.0,115.0,4.56,7.51,34.0
2674,2699.0,2699.0,FielBr20,Fields,Brandon,77,249,1984-05-21,Michigan St.,2007.0,225.0,5.26,,,,,
2675,2700.0,2700.0,FielCa00,Fields,Carlos,73,238,1990-10-03,Winston-Salem St.,,,,,,,,
2676,2701.0,2701.0,FielMa99,Fields,Mark,74,244,1972-11-09,Washington St.,1995.0,13.0,,,,,,
2677,2702.0,2702.0,FielMa01,Fields,Mark,70,192,1996-10-10,,,,,,,,,
2678,2703.0,2703.0,FielRo20,Fields,Ronald,74,314,1981-09-13,Mississippi St.,2005.0,137.0,5.24,,102.0,4.68,8.01,27.0
2679,2704.0,2704.0,FielSc20,Fields,Scott,74,220,1973-04-22,USC,,,,,,,,
2680,2705.0,2705.0,FifiSt99,Fifita,Steve,72,300,1982-05-16,Utah,,,,,,,,
2681,2706.0,2706.0,FiguYa00,Figurs,Yamon,72,174,1983-01-10,Kansas St.,2007.0,74.0,4.3,,123.0,4.21,6.85,
2682,2707.0,2707.0,FiliBo00,Filimoeatu,Bojay,74,250,1989-12-06,Utah St.,,,,,,,,
2683,2708.0,2708.0,FiliFi20,Filip Filipovic,Filip Filipovi,74,216,1977-11-05,Urbana,,,,,,,,
2684,2709.0,2709.0,FinaJo20,Fina,John,77,300,1969-03-11,Arizona,1992.0,27.0,,,,,,
2685,2710.0,2710.0,FinaTe00,Finau,Tevita,77,288,1986-01-13,Utah,,,,,,,,
2686,2711.0,2711.0,FincSh00,Finch,Sharif,76,250,1995-10-01,Temple,,,,,,,,
2687,2712.0,2712.0,FincAl20,Fincher,Alfred,73,238,1983-08-15,Connecticut,2005.0,82.0,4.68,25.0,112.0,4.45,7.69,31.5
2688,2713.0,2713.0,FineDe00,Fine,Derek,74,250,1983-08-24,Kansas,2008.0,132.0,4.83,24.0,115.0,4.19,6.8,29.0
2689,2714.0,2714.0,FinlCl20,Finley,Clint,72,210,1977-03-27,Nebraska,,,,,,,,
2690,2715.0,2715.0,FinlJe00,Finley,Jermichael,76,240,1987-03-26,Texas,2008.0,91.0,4.82,20.0,117.0,4.38,7.15,27.5
2691,2716.0,2716.0,FinlRy00,Finley,Ryan,76,207,1994-12-26,North Carolina St.,2019.0,104.0,4.73,,116.0,4.2,7.2,30.5
2692,2717.0,2717.0,FinnJi00,Finn,Jim,72,245,1976-12-09,Pennsylvania,1999.0,253.0,,,,,,
2693,2718.0,2718.0,FinnCo20,Finnegan,Cortland,70,190,1984-02-02,Samford,2006.0,215.0,,,,,,
2694,2719.0,2719.0,FinnBr00,Finneran,Brian,77,210,1976-01-31,Villanova,,,,,,,,
2695,2720.0,2720.0,FinnB.01,Finney,B.J.,76,318,1991-10-26,Kansas St.,,,,,,,,
2696,2721.0,2721.0,FiorDa20,Fiore,Dave,76,293,1974-08-10,Hofstra,,,,,,,,
2697,2722.0,2722.0,FirkAn00,Firkser,Anthony,74,246,1995-02-19,Harvard,,,,,,,,
2698,2723.0,2723.0,FiscMa20,Fischer,Mark,75,293,1974-07-29,Purdue,1998.0,140.0,,,,,,
2699,2724.0,2724.0,FishBr20,Fisher,Bryce,75,268,1977-05-12,Air Force,1999.0,248.0,,,,,,
2700,2725.0,2725.0,FishCh20,Fisher,Charles,72,185,1976-02-02,West Virginia,1999.0,33.0,,,,,,
2701,2726.0,2726.0,FishEr00,Fisher,Eric,79,315,1991-01-05,Central Michigan,2013.0,1.0,5.05,27.0,116.0,4.44,7.59,28.5
2702,2727.0,2727.0,FishJa00,Fisher,Jake,78,282,1993-04-23,Oregon,2015.0,53.0,5.01,25.0,,4.33,7.25,32.5
2703,2728.0,2728.0,FishLe20,Fisher,Levar,73,239,1979-07-02,North Carolina St.,2002.0,49.0,4.67,,110.0,,7.3,31.0
2704,2729.0,2729.0,FishTo00,Fisher,Tony,73,222,1979-10-12,Notre Dame,,,4.66,21.0,126.0,4.13,7.0,41.5
2705,2730.0,2730.0,FishTr20,Fisher,Travis,70,194,1979-09-12,Central Florida,2002.0,64.0,,,,,,
2706,2731.0,2731.0,FiskJa20,Fisk,Jason,75,295,1972-09-04,Stanford,1995.0,243.0,,,,,,
2707,2732.0,2732.0,FittKy00,Fitts,Kylie,75,261,1994-10-11,UCLA,2018.0,181.0,4.69,31.0,117.0,4.19,6.88,32.5
2708,2733.0,2733.0,FitzLa00,Fitzgerald,Larry,75,218,1983-08-31,Pittsburgh,2004.0,3.0,4.48,,,,,
2709,2734.0,2734.0,FitzMi00,Fitzpatrick,Minkah,73,207,1996-11-04,Alabama,2018.0,11.0,4.46,14.0,121.0,,,33.0
2710,2735.0,2735.0,FitzRy00,Fitzpatrick,Ryan,74,228,1982-11-24,Harvard,2005.0,250.0,4.86,,105.0,4.07,7.09,30.5
2711,2736.0,2736.0,FitzCa00,Fitzsimmons,Casey,76,258,1980-10-10,Carroll (MT),,,,,,,,
2712,2737.0,2737.0,FlacJo00,Flacco,Joe,78,245,1985-01-16,Pittsburgh,2008.0,18.0,4.84,,110.0,4.27,6.82,28.5
2713,2738.0,2738.0,FlanMa00,Flanagan,Matt,78,260,1995-03-26,Pittsburgh,,,,,,,,
2714,2739.0,2739.0,FlanMi00,Flanagan,Mike,77,297,1973-11-10,UCLA,1996.0,90.0,,,,,,
2715,2740.0,2740.0,FlanJi21,Flanigan,Jim,74,290,1971-08-27,Notre Dame,1994.0,74.0,,,,,,
2716,2741.0,2741.0,FlecP.20,Fleck,P.J.,70,191,1980-11-29,Northern Illinois,,,,,,,,
2717,2742.0,2742.0,FleeCo00,Fleener,Coby,78,251,1988-09-20,Stanford,2012.0,34.0,4.51,27.0,,,,
2718,2743.0,2743.0,FlemCa00,Fleming,Cameron,78,320,1992-09-03,Stanford,2014.0,140.0,5.28,26.0,97.0,5.0,8.24,23.5
2719,2744.0,2744.0,FlemDa00,Fleming,Darius,74,245,1989-07-19,Notre Dame,2012.0,165.0,4.71,27.0,114.0,4.28,7.03,33.5
2720,2745.0,2745.0,FlemJa00,Fleming,Jamell,71,206,1989-05-05,Oklahoma,2012.0,80.0,4.43,23.0,125.0,3.97,6.71,34.0
2721,2746.0,2746.0,FlemTr00,Fleming,Troy,72,230,1980-10-01,Tennessee,2004.0,191.0,4.62,,120.0,3.91,6.94,32.0
2722,2747.0,2747.0,FlemZe00,Flemister,Zeron,76,250,1976-09-08,Iowa,,,4.72,14.0,116.0,4.16,6.92,37.0
2723,2748.0,2748.0,FlemRo20,Flemons,Ronald,77,265,1979-10-20,Texas A&M,2001.0,226.0,,,,,,
2724,2749.0,2749.0,FletBr99,Fletcher,Bradley,72,196,1986-06-25,Iowa,2009.0,66.0,4.44,20.0,122.0,4.29,7.04,38.5
2725,2750.0,2750.0,FletBr00,Fletcher,Bryan,77,230,1979-03-23,UCLA,2002.0,210.0,,,,,,
2726,2751.0,2751.0,FletDa00,Fletcher,Dane,74,244,1986-09-14,Montana St.,,,,,,,,
2727,2752.0,2752.0,FletDe20,Fletcher,Derrick,78,350,1975-09-09,Baylor,1999.0,154.0,,,,,,
2728,2753.0,2753.0,FletDo00,Fletcher,Donnie,72,201,1990-05-23,Boston Col.,,,,,,,,
2729,2754.0,2754.0,FletJa20,Fletcher,Jamar,69,187,1979-08-28,Wisconsin,2001.0,26.0,4.48,,,,,
2730,2755.0,2755.0,FletLo20,Fletcher,London,70,242,1975-05-19,John Carroll,,,,,,,,
2731,2756.0,2756.0,FletTe00,Fletcher,Terrell,68,196,1973-09-14,Wisconsin,1995.0,51.0,,,,,,
2732,2757.0,2757.0,FlinRy20,Flinn,Ryan,77,205,1980-02-14,Central Florida,,,,,,,,
2733,2758.0,2758.0,FlorDr20,Florence,Drayton,72,200,1980-12-19,Tenn-Chattanooga,2003.0,46.0,4.39,18.0,124.0,,,35.0
2734,2759.0,2759.0,FlowBr99,Flowers,Brandon,70,190,1986-02-18,Virginia Tech,2008.0,35.0,4.55,14.0,117.0,,,30.0
2735,2760.0,2760.0,FlowEr00,Flowers,Ereck,78,330,1994-04-25,Miami (FL),2015.0,9.0,5.31,37.0,,,,
2736,2761.0,2761.0,FlowEr20,Flowers,Erik,76,273,1978-03-01,Arizona St.,2000.0,26.0,4.75,24.0,114.0,4.15,7.21,33.0
2737,2762.0,2762.0,FlowLe20,Flowers,Lee,72,213,1973-01-14,Georgia Tech,1995.0,151.0,,,,,,
2738,2763.0,2763.0,FlowMa00,Flowers,Marquis,74,245,1992-02-16,Arizona,2014.0,212.0,,,,,,
2739,2764.0,2764.0,FlowTr01,Flowers,Tre,75,203,1995-06-02,Oklahoma St.,2018.0,146.0,4.45,18.0,122.0,,,34.5
2740,2765.0,2765.0,FlowTr00,Flowers,Trey,74,265,1993-08-16,Arkansas,2015.0,101.0,4.93,28.0,121.0,4.4,7.34,36.5
2741,2766.0,2766.0,FloyAn20,Floyd,Anthony,70,202,1981-02-01,Louisville,,,4.6,19.0,117.0,4.2,7.09,33.5
2742,2767.0,2767.0,FloyCh00,Floyd,Chris,74,231,1975-06-23,Michigan,1998.0,81.0,,,,,,
2743,2768.0,2768.0,FloyLe00,Floyd,Leonard,77,240,1992-09-08,Georgia,2016.0,9.0,4.6,,127.0,,,39.5
2744,2769.0,2769.0,FloyMa00,Floyd,Malcom,77,225,1981-09-08,Wyoming,,,,,,,,
2745,2770.0,2770.0,FloyMa20,Floyd,Marcus,69,180,1978-10-12,Indiana,,,,,,,,
2746,2771.0,2771.0,FloyMi00,Floyd,Michael,75,220,1989-11-27,Notre Dame,2012.0,13.0,4.4,16.0,122.0,,,36.5
2747,2772.0,2772.0,FloySh00,Floyd,Sharrif,75,297,1992-05-28,Florida,2013.0,23.0,4.92,,106.0,4.75,7.4,30.0
2748,2773.0,2773.0,FloyWi00,Floyd,William,73,242,1972-02-17,Florida St.,1994.0,28.0,,,,,,
2749,2774.0,2774.0,FlueAn99,Fluellen,Andre,74,285,1985-03-07,Florida St.,2008.0,87.0,5.0,28.0,,,,
2750,2775.0,2775.0,FlueDa00,Fluellen,David,71,224,1992-01-29,Toledo,,,4.72,,120.0,,6.9,36.5
2751,2776.0,2776.0,FlukDJ00,Fluker,D.J.,77,342,1991-03-13,Alabama,2013.0,11.0,5.31,21.0,,,,
2752,2777.0,2777.0,FlutDo00,Flutie,Doug,70,180,1962-10-23,Boston Col.,1985.0,285.0,,,,,,
2753,2778.0,2778.0,FlynMa00,Flynn,Matt,74,228,1985-06-20,LSU,2008.0,209.0,4.79,,109.0,4.34,7.21,28.0
2754,2779.0,2779.0,FlynMi20,Flynn,Mike,75,305,1974-06-15,Maine,,,,,,,,
2755,2780.0,2780.0,FoggKe00,Fogg,Kevin,70,190,1990-10-06,Liberty,,,,,,,,
2756,2781.0,2781.0,FokoMo99,Fokou,Moise,73,228,1985-08-28,Maryland,2009.0,230.0,4.65,12.0,121.0,4.28,7.09,31.0
2757,2782.0,2782.0,FolaSp20,Folau,Spencer,77,315,1973-04-05,Idaho,,,,,,,,
2758,2783.0,2783.0,FoleNi00,Foles,Nick,78,243,1989-01-20,Arizona,2012.0,88.0,5.14,,112.0,,,30.5
2759,2784.0,2784.0,FoleGl00,Foley,Glenn,74,210,1970-10-10,Boston Col.,1994.0,208.0,,,,,,
2760,2785.0,2785.0,FoleSt21,Foley,Steve,76,265,1975-09-11,La-Monroe,1998.0,75.0,,,,,,
2761,2786.0,2786.0,FolkNi20,Folk,Nick,74,211,1984-11-05,Arizona,2007.0,178.0,4.95,,,,,
2762,2787.0,2787.0,FolkBr00,Folkerts,Brian,76,303,1990-01-30,Washburn,,,,,,,,
2763,2788.0,2788.0,FollZa99,Follett,Zack,74,231,1987-07-03,California,2009.0,235.0,4.69,,117.0,,7.31,37.0
2764,2789.0,2789.0,FolsJ.99,Folsom,J.D.,75,230,1984-08-19,Weber St.,2009.0,214.0,,,,,,
2765,2790.0,2790.0,FolsJa20,Folston,James,75,236,1971-08-14,La-Monroe,1994.0,52.0,,,,,,
2766,2791.0,2791.0,FonoFo00,Fonoti,Fou,76,308,1991-11-15,Michigan St.,,,,,,,,
2767,2792.0,2792.0,FonoTo20,Fonoti,Toniu,76,349,1981-11-26,Nebraska,2002.0,39.0,5.49,32.0,97.0,4.81,8.12,28.5
2768,2793.0,2793.0,FontAl20,Fontenot,Albert,76,287,1970-09-17,Baylor,1993.0,112.0,,,,,,
2769,2794.0,2794.0,FontJe20,Fontenot,Jerry,75,300,1966-11-21,Texas A&M,1989.0,65.0,,,,,,
2770,2795.0,2795.0,FontTh20,Fontenot,Therrian,71,190,1982-06-20,Fresno St.,,,,,,,,
2771,2796.0,2796.0,FootLa20,Foote,Larry,73,239,1980-06-12,Michigan,2002.0,128.0,4.83,24.0,,4.41,7.18,30.0
2772,2797.0,2797.0,ForbKa00,Forbath,Kai,71,197,1987-09-02,UCLA,,,4.78,,,,,
2773,2798.0,2798.0,ForbDr00,Forbes,Drew,77,305,1997-01-18,SE Missouri St.,2019.0,189.0,,,,,,
2774,2799.0,2799.0,ForbMa20,Forbes,Marlon,73,215,1971-12-25,Penn St.,,,,,,,,
2775,2800.0,2800.0,FordCa00,Ford,Carl,72,180,1980-10-08,Toledo,2003.0,256.0,,,,,,
